system:index,array,.geo
996,"[[-0.02223143708737574, 0.9534189105033875, 6.10329532623291, 360.57940673828125, 47.0, 0.0, 2003.0], [0.023134946626814146, 0.99378502368927, 6.10329532623291, 360.57940673828125, 32.0, 0.0, 2004.0], [-0.03314808665752178, 0.9324880242347717, 6.10329532623291, 360.57940673828125, 51.0, 0.0, 2005.0], [0.0521760692124249, 1.0128118991851807, 6.10329532623291, 360.57940673828125, 29.0, 0.0, 2006.0], [0.04751870796583468, 1.0031542778015137, 6.10329532623291, 360.57940673828125, 28.0, 0.0, 2007.0], [0.12334540013262585, 1.073980689048767, 6.10329532623291, 360.57940673828125, 79.0, 0.0, 2008.0], [0.08744567563658467, 1.033066987991333, 6.10329532623291, 360.57940673828125, 34.0, 0.0, 2009.0], [-0.19373074574489335, 0.7468903064727783, 6.10329532623291, 360.57940673828125, 54.0, 0.0, 2010.0], [-0.09278737152548977, 0.842833399772644, 6.10329532623291, 360.57940673828125, 59.0, 0.0, 2011.0], [0.03102187336805662, 0.9616423845291138, 6.10329532623291, 360.57940673828125, 107.0, 0.0, 2012.0], [-0.06299876654983283, 0.8225781917572021, 6.10329532623291, 360.57940673828125, 41.0, 0.0, 2021.0], [0.00716840499089022, 0.8877450823783875, 6.10329532623291, 360.57940673828125, 34.0, 0.0, 2022.0], [0.014567925811407534, 0.9401744604110718, 6.10329532623291, 360.57940673828125, 35.0, 0.0, 2013.0], [-0.052017031248943635, 0.8685892224311829, 6.10329532623291, 360.57940673828125, 49.0, 0.0, 2014.0], [-0.06311503199138346, 0.8524909615516663, 6.10329532623291, 360.57940673828125, 48.0, 0.0, 2015.0], [-0.11369685718527955, 0.7969088554382324, 6.10329532623291, 360.57940673828125, 37.0, 0.0, 2016.0], [0.03718726851170295, 0.942779004573822, 6.10329532623291, 360.57940673828125, 35.0, 0.0, 2017.0], [0.024393873253271803, 0.9249853491783142, 6.10329532623291, 360.57940673828125, 36.0, 0.0, 2018.0], [0.01022202215758139, 0.9058132171630859, 6.10329532623291, 360.57940673828125, 43.0, 0.0, 2019.0], [0.17554316032352768, 1.0661340951919556, 6.10329532623291, 360.57940673828125, 55.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[78.88975600896032,41.21136731417998]}"
1005,"[[-0.026360777780070177, 0.5953787565231323, 13.078688621520996, 1056.3621826171875, 353.0, 0.0, 2003.0], [0.011436335661915709, 0.6300831437110901, 13.078688621520996, 1056.3621826171875, 346.0, 0.0, 2004.0], [-0.0060192746861598145, 0.6095263361930847, 13.078688621520996, 1056.3621826171875, 327.0, 0.0, 2005.0], [0.01666610077908548, 0.6291189789772034, 13.078688621520996, 1056.3621826171875, 305.0, 0.0, 2006.0], [0.01688385016991889, 0.6262440085411072, 13.078688621520996, 1056.3621826171875, 375.0, 0.0, 2007.0], [0.017127719249360962, 0.6233951449394226, 13.078688621520996, 1056.3621826171875, 315.0, 0.0, 2008.0], [-0.05206453752272078, 0.5511016845703125, 13.078688621520996, 1056.3621826171875, 311.0, 0.0, 2009.0], [-0.027211353981191566, 0.5728621482849121, 13.078688621520996, 1056.3621826171875, 336.0, 0.0, 2010.0], [0.003628890563643683, 0.6006096601486206, 13.078688621520996, 1056.3621826171875, 335.0, 0.0, 2011.0], [-0.029755418933004707, 0.5641326308250427, 13.078688621520996, 1056.3621826171875, 317.0, 0.0, 2012.0], [0.0020424494486249722, 0.5680705308914185, 13.078688621520996, 1056.3621826171875, 321.0, 0.0, 2021.0], [-0.032885607493508884, 0.530049741268158, 13.078688621520996, 1056.3621826171875, 276.0, 0.0, 2022.0], [0.07832094860063865, 0.6691077947616577, 13.078688621520996, 1056.3621826171875, 343.0, 0.0, 2013.0], [0.023646349681576195, 0.6113404631614685, 13.078688621520996, 1056.3621826171875, 335.0, 0.0, 2014.0], [0.008194216774893626, 0.5927956104278564, 13.078688621520996, 1056.3621826171875, 356.0, 0.0, 2015.0], [-0.007840717494205451, 0.5736679434776306, 13.078688621520996, 1056.3621826171875, 344.0, 0.0, 2016.0], [0.010129699207070963, 0.5885371565818787, 13.078688621520996, 1056.3621826171875, 351.0, 0.0, 2017.0], [-0.02119526981258757, 0.5541194677352905, 13.078688621520996, 1056.3621826171875, 376.0, 0.0, 2018.0], [-0.004151473975332998, 0.5680705308914185, 13.078688621520996, 1056.3621826171875, 414.0, 0.0, 2019.0], [0.01940787154205681, 0.5885371565818787, 13.078688621520996, 1056.3621826171875, 339.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[27.561768204778268,-29.909601262858242]}"
1009,"[[0.0489730466883207, 1.1933878660202026, 25.134723663330078, 117.31709289550781, 457.0, 0.0, 2003.0], [0.0868322292095225, 1.2238824367523193, 25.134723663330078, 117.31709289550781, 482.0, 0.0, 2004.0], [-0.008626629710495326, 1.121038794517517, 25.134723663330078, 117.31709289550781, 522.0, 0.0, 2005.0], [0.08293182310497826, 1.2052326202392578, 25.134723663330078, 117.31709289550781, 430.0, 0.0, 2006.0], [0.015471847979918518, 1.1304080486297607, 25.134723663330078, 117.31709289550781, 496.0, 0.0, 2007.0], [-0.06023630648915379, 1.0473352670669556, 25.134723663330078, 117.31709289550781, 490.0, 0.0, 2008.0], [-0.0873748757514965, 1.0128118991851807, 25.134723663330078, 117.31709289550781, 445.0, 0.0, 2009.0], [-0.08966790065072616, 1.0031542778015137, 25.134723663330078, 117.31709289550781, 570.0, 0.0, 2010.0], [-0.0660381196721056, 1.0194194316864014, 25.134723663330078, 117.31709289550781, 474.0, 0.0, 2011.0], [-0.011958859682113854, 1.0661340951919556, 25.134723663330078, 117.31709289550781, 477.0, 0.0, 2012.0], [0.07853715474089351, 1.0902880430221558, 25.134723663330078, 117.31709289550781, 548.0, 0.0, 2021.0], [0.005173250950837316, 1.0095595121383667, 25.134723663330078, 117.31709289550781, 405.0, 0.0, 2022.0], [-0.023372889187681878, 1.0473352670669556, 25.134723663330078, 117.31709289550781, 520.0, 0.0, 2013.0], [-0.01600826209394901, 1.0473352670669556, 25.134723663330078, 117.31709289550781, 499.0, 0.0, 2014.0], [0.010155162515488536, 1.0661340951919556, 25.134723663330078, 117.31709289550781, 487.0, 0.0, 2015.0], [0.0023916539280690596, 1.0510059595108032, 25.134723663330078, 117.31709289550781, 512.0, 0.0, 2016.0], [-0.004655739301253625, 1.0365737676620483, 25.134723663330078, 117.31709289550781, 513.0, 0.0, 2017.0], [0.05226618540736583, 1.0861310958862305, 25.134723663330078, 117.31709289550781, 496.0, 0.0, 2018.0], [0.013619841431762758, 1.0401201248168945, 25.134723663330078, 117.31709289550781, 460.0, 0.0, 2019.0], [-0.02841261341818102, 0.9907230734825134, 25.134723663330078, 117.31709289550781, 485.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[60.08984974599637,27.732719570009976]}"
1011,"[[-0.06395357052675321, 0.6691077947616577, 14.992751121520996, 1093.882080078125, 203.0, 0.0, 2003.0], [-0.06393913676647955, 0.6594170331954956, 14.992751121520996, 1093.882080078125, 215.0, 0.0, 2004.0], [0.002589847299391157, 0.7162142395973206, 14.992751121520996, 1093.882080078125, 225.0, 0.0, 2005.0], [-0.07862765048520404, 0.6252915263175964, 14.992751121520996, 1093.882080078125, 230.0, 0.0, 2006.0], [0.01695840026000195, 0.7111724019050598, 14.992751121520996, 1093.882080078125, 218.0, 0.0, 2007.0], [0.07090277915387366, 0.7554115653038025, 14.992751121520996, 1093.882080078125, 234.0, 0.0, 2008.0], [-0.0023713281647546047, 0.6724056601524353, 14.992751121520996, 1093.882080078125, 203.0, 0.0, 2009.0], [0.07489004940463961, 0.7399618625640869, 14.992751121520996, 1093.882080078125, 193.0, 0.0, 2010.0], [0.020371975410022447, 0.6757385730743408, 14.992751121520996, 1093.882080078125, 239.0, 0.0, 2011.0], [0.05445455621122819, 0.700115978717804, 14.992751121520996, 1093.882080078125, 291.0, 0.0, 2012.0], [-0.10281802865580825, 0.45541682839393616, 14.992751121520996, 1093.882080078125, 221.0, 0.0, 2021.0], [-4.169511058544906E-4, 0.548112690448761, 14.992751121520996, 1093.882080078125, 235.0, 0.0, 2022.0], [0.053506274583823066, 0.6894358992576599, 14.992751121520996, 1093.882080078125, 214.0, 0.0, 2013.0], [0.008724678917910733, 0.6349490880966187, 14.992751121520996, 1093.882080078125, 193.0, 0.0, 2014.0], [0.02039758221362331, 0.6369168162345886, 14.992751121520996, 1093.882080078125, 204.0, 0.0, 2015.0], [0.01469618912720927, 0.6215102076530457, 14.992751121520996, 1093.882080078125, 224.0, 0.0, 2016.0], [0.020691669802202828, 0.6177738904953003, 14.992751121520996, 1093.882080078125, 201.0, 0.0, 2017.0], [0.019447590923995728, 0.6068246364593506, 14.992751121520996, 1093.882080078125, 174.0, 0.0, 2018.0], [-0.03325587926507945, 0.5444159507751465, 14.992751121520996, 1093.882080078125, 199.0, 0.0, 2019.0], [-0.032249048337988695, 0.5357176065444946, 14.992751121520996, 1093.882080078125, 218.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-93.17022298862824,36.482611000471884]}"
1012,"[[0.09776460127954834, 0.6439025402069092, 22.667757034301758, 830.768798828125, 321.0, 0.0, 2003.0], [-0.06386704620097217, 0.48076868057250977, 22.667757034301758, 830.768798828125, 323.0, 0.0, 2004.0], [-0.028826609925344915, 0.5143027901649475, 22.667757034301758, 830.768798828125, 355.0, 0.0, 2005.0], [-0.027324394649668404, 0.5143027901649475, 22.667757034301758, 830.768798828125, 287.0, 0.0, 2006.0], [-0.03761740837683403, 0.5025075674057007, 22.667757034301758, 830.768798828125, 334.0, 0.0, 2007.0], [-0.0243199703419108, 0.5143027901649475, 22.667757034301758, 830.768798828125, 331.0, 0.0, 2008.0], [-0.04097511619534033, 0.49614131450653076, 22.667757034301758, 830.768798828125, 304.0, 0.0, 2009.0], [0.030087620638254542, 0.5657018423080444, 22.667757034301758, 830.768798828125, 288.0, 0.0, 2010.0], [0.05527219179466836, 0.5893841981887817, 22.667757034301758, 830.768798828125, 320.0, 0.0, 2011.0], [0.041865967866239195, 0.5744757652282715, 22.667757034301758, 830.768798828125, 330.0, 0.0, 2012.0], [-0.05181604181777355, 0.46726149320602417, 22.667757034301758, 830.768798828125, 337.0, 0.0, 2021.0], [7.598438451710265E-4, 0.5183351635932922, 22.667757034301758, 830.768798828125, 282.0, 0.0, 2022.0], [0.0565888527897872, 0.5876923203468323, 22.667757034301758, 830.768798828125, 352.0, 0.0, 2013.0], [-0.025804734432400056, 0.5037965178489685, 22.667757034301758, 830.768798828125, 285.0, 0.0, 2014.0], [-0.0375790129892013, 0.49052003026008606, 22.667757034301758, 830.768798828125, 349.0, 0.0, 2015.0], [-0.0021143393414086997, 0.5244824886322021, 22.667757034301758, 830.768798828125, 342.0, 0.0, 2016.0], [0.05263759450181693, 0.5777280926704407, 22.667757034301758, 830.768798828125, 274.0, 0.0, 2017.0], [-0.005253125543250303, 0.5183351635932922, 22.667757034301758, 830.768798828125, 312.0, 0.0, 2018.0], [0.030520866408604186, 0.5526069402694702, 22.667757034301758, 830.768798828125, 369.0, 0.0, 2019.0], [-0.019999739309985998, 0.5005841255187988, 22.667757034301758, 830.768798828125, 320.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[20.154544896997983,-17.297331445866277]}"
1016,"[[-0.09131845276987427, 0.85053551197052, 19.577680587768555, 186.69699096679688, 448.0, 0.0, 2003.0], [-0.10278797560826702, 0.8334641456604004, 19.577680587768555, 186.69699096679688, 383.0, 0.0, 2004.0], [0.15139345451833208, 1.0820283889770508, 19.577680587768555, 186.69699096679688, 444.0, 0.0, 2005.0], [-0.0897173153952644, 0.8353157639503479, 19.577680587768555, 186.69699096679688, 440.0, 0.0, 2006.0], [0.056414804654534745, 0.9758460521697998, 19.577680587768555, 186.69699096679688, 450.0, 0.0, 2007.0], [0.18067138770343205, 1.0945007801055908, 19.577680587768555, 186.69699096679688, 428.0, 0.0, 2008.0], [0.12138687659818082, 1.0295990705490112, 19.577680587768555, 186.69699096679688, 469.0, 0.0, 2009.0], [-0.05011940056881692, 0.8524909615516663, 19.577680587768555, 186.69699096679688, 410.0, 0.0, 2010.0], [-0.21105339979531013, 0.6859551072120667, 19.577680587768555, 186.69699096679688, 360.0, 0.0, 2011.0], [0.12801275650937183, 1.0194194316864014, 19.577680587768555, 186.69699096679688, 427.0, 0.0, 2012.0], [-0.09684344831397285, 0.7441005706787109, 19.577680587768555, 186.69699096679688, 417.0, 0.0, 2021.0], [0.07047105328350844, 0.9058132171630859, 19.577680587768555, 186.69699096679688, 378.0, 0.0, 2022.0], [0.09005657544409851, 0.9758460521697998, 19.577680587768555, 186.69699096679688, 402.0, 0.0, 2013.0], [-0.0799750595283969, 0.800212562084198, 19.577680587768555, 186.69699096679688, 413.0, 0.0, 2014.0], [-0.05906061564131748, 0.8155251741409302, 19.577680587768555, 186.69699096679688, 380.0, 0.0, 2015.0], [-0.031805585174207174, 0.8371783494949341, 19.577680587768555, 186.69699096679688, 375.0, 0.0, 2016.0], [-0.11082137946732473, 0.7525453567504883, 19.577680587768555, 186.69699096679688, 440.0, 0.0, 2017.0], [-0.0737336324529565, 0.7840312719345093, 19.577680587768555, 186.69699096679688, 433.0, 0.0, 2018.0], [0.11792418093117651, 0.9700872302055359, 19.577680587768555, 186.69699096679688, 460.0, 0.0, 2019.0], [0.08090517507307782, 0.9274663925170898, 19.577680587768555, 186.69699096679688, 413.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[131.13210508637832,-30.316813741124065]}"
1022,"[[0.02476511414563337, 0.40870213508605957, 25.167333602905273, 1617.086181640625, 14.0, 0.0, 2003.0], [0.09696534841118942, 0.48560649156570435, 25.167333602905273, 1617.086181640625, 15.0, 0.0, 2004.0], [0.027500680347450013, 0.42085883021354675, 25.167333602905273, 1617.086181640625, 14.0, 0.0, 2005.0], [0.018854952803214697, 0.41691723465919495, 25.167333602905273, 1617.086181640625, 10.0, 0.0, 2006.0], [-0.022324967063439283, 0.38044142723083496, 25.167333602905273, 1617.086181640625, 25.0, 0.0, 2007.0], [0.18022179406267452, 0.5876923203468323, 25.167333602905273, 1617.086181640625, 8.0, 0.0, 2008.0], [0.10345361008719978, 0.5156411528587341, 25.167333602905273, 1617.086181640625, 8.0, 0.0, 2009.0], [-0.40970234924497095, 0.00718930596485734, 25.167333602905273, 1617.086181640625, 5.0, 0.0, 2010.0], [-0.25650914529201985, 0.16508664190769196, 25.167333602905273, 1617.086181640625, 4.0, 0.0, 2011.0], [-0.05657100659639508, 0.3697288930416107, 25.167333602905273, 1617.086181640625, 8.0, 0.0, 2012.0], [0.006738146703543113, 0.47541382908821106, 25.167333602905273, 1617.086181640625, 16.0, 0.0, 2021.0], [-0.2450450000644776, 0.22833481431007385, 25.167333602905273, 1617.086181640625, 11.0, 0.0, 2022.0], [0.06136572948161223, 0.49238264560699463, 25.167333602905273, 1617.086181640625, 17.0, 0.0, 2013.0], [0.10722833037518209, 0.542949378490448, 25.167333602905273, 1617.086181640625, 11.0, 0.0, 2014.0], [-0.07237685027371366, 0.3680483102798462, 25.167333602905273, 1617.086181640625, 16.0, 0.0, 2015.0], [-0.2688725464897477, 0.17625674605369568, 25.167333602905273, 1617.086181640625, 4.0, 0.0, 2016.0], [0.2419316951386442, 0.6917780041694641, 25.167333602905273, 1617.086181640625, 6.0, 0.0, 2017.0], [-0.055708146326444274, 0.3988422751426697, 25.167333602905273, 1617.086181640625, 4.0, 0.0, 2018.0], [0.4657307957193168, 0.9249853491783142, 25.167333602905273, 1617.086181640625, 10.0, 0.0, 2019.0], [0.052353814075547955, 0.5163124799728394, 25.167333602905273, 1617.086181640625, 20.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[13.34166558342723,-0.7216498340415182]}"
1024,"[[0.03758574633144263, 0.7525453567504883, 15.744422912597656, 652.6322631835938, 368.0, 0.0, 2003.0], [-0.12188521210578362, 0.594515323638916, 15.744422912597656, 652.6322631835938, 364.0, 0.0, 2004.0], [0.0193873369574995, 0.7372327446937561, 15.744422912597656, 652.6322631835938, 359.0, 0.0, 2005.0], [-0.07538379584943689, 0.6439025402069092, 15.744422912597656, 652.6322631835938, 322.0, 0.0, 2006.0], [0.10724670344257459, 0.8279739618301392, 15.744422912597656, 652.6322631835938, 319.0, 0.0, 2007.0], [-0.06380961279407982, 0.6583585739135742, 15.744422912597656, 652.6322631835938, 358.0, 0.0, 2008.0], [0.0029344775405149015, 0.7265475392341614, 15.744422912597656, 652.6322631835938, 314.0, 0.0, 2009.0], [-0.021295625069481794, 0.7037583589553833, 15.744422912597656, 652.6322631835938, 321.0, 0.0, 2010.0], [0.046686287682511374, 0.7731812000274658, 15.744422912597656, 652.6322631835938, 330.0, 0.0, 2011.0], [-0.007886393815424775, 0.7200494408607483, 15.744422912597656, 652.6322631835938, 332.0, 0.0, 2012.0], [0.029232802136443525, 0.7701488137245178, 15.744422912597656, 652.6322631835938, 328.0, 0.0, 2021.0], [-0.14174727975954315, 0.6006096601486206, 15.744422912597656, 652.6322631835938, 292.0, 0.0, 2022.0], [0.08440567778137698, 0.8137863874435425, 15.744422912597656, 652.6322631835938, 359.0, 0.0, 2013.0], [0.1216693235694114, 0.8524909615516663, 15.744422912597656, 652.6322631835938, 325.0, 0.0, 2014.0], [-0.013496705477963222, 0.7187658548355103, 15.744422912597656, 652.6322631835938, 372.0, 0.0, 2015.0], [-0.060190791413714195, 0.6735126972198486, 15.744422912597656, 652.6322631835938, 372.0, 0.0, 2016.0], [0.011741942853222942, 0.7468903064727783, 15.744422912597656, 652.6322631835938, 354.0, 0.0, 2017.0], [0.014532711882478067, 0.751121997833252, 15.744422912597656, 652.6322631835938, 368.0, 0.0, 2018.0], [-0.06004985090187531, 0.677980363368988, 15.744422912597656, 652.6322631835938, 422.0, 0.0, 2019.0], [0.0903222570098261, 0.829793393611908, 15.744422912597656, 652.6322631835938, 308.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[26.48546824745031,-29.74052336041553]}"
1026,"[[0.3357148882844505, 0.9507248997688293, 27.814149856567383, 724.4756469726562, 101.0, 0.0, 2003.0], [-0.005393886420416827, 0.5997317433357239, 27.814149856567383, 724.4756469726562, 103.0, 0.0, 2004.0], [-0.008364425814002763, 0.5868497490882874, 27.814149856567383, 724.4756469726562, 146.0, 0.0, 2005.0], [-0.06495887200203443, 0.5203709006309509, 27.814149856567383, 724.4756469726562, 126.0, 0.0, 2006.0], [0.09696024870662168, 0.6724056601524353, 27.814149856567383, 724.4756469726562, 123.0, 0.0, 2007.0], [-0.10847921443773945, 0.45708179473876953, 27.814149856567383, 724.4756469726562, 121.0, 0.0, 2008.0], [-0.07428018740135811, 0.48136934638023376, 27.814149856567383, 724.4756469726562, 117.0, 0.0, 2009.0], [-0.14692289745175047, 0.3988422751426697, 27.814149856567383, 724.4756469726562, 139.0, 0.0, 2010.0], [-0.222317930101803, 0.3135628402233124, 27.814149856567383, 724.4756469726562, 113.0, 0.0, 2011.0], [-0.007661245544651418, 0.5183351635932922, 27.814149856567383, 724.4756469726562, 87.0, 0.0, 2012.0], [0.041421768849647544, 0.47837746143341064, 27.814149856567383, 724.4756469726562, 112.0, 0.0, 2021.0], [0.08523462504122392, 0.5123059153556824, 27.814149856567383, 724.4756469726562, 93.0, 0.0, 2022.0], [-0.01804726766064446, 0.4980376660823822, 27.814149856567383, 724.4756469726562, 115.0, 0.0, 2013.0], [-0.040658751478757305, 0.4655417799949646, 27.814149856567383, 724.4756469726562, 147.0, 0.0, 2014.0], [0.020669067311869016, 0.5169852375984192, 27.814149856567383, 724.4756469726562, 128.0, 0.0, 2015.0], [0.0715012048907745, 0.55793297290802, 27.814149856567383, 724.4756469726562, 142.0, 0.0, 2016.0], [0.030521817343949653, 0.5070421099662781, 27.814149856567383, 724.4756469726562, 109.0, 0.0, 2017.0], [-0.03467525929503523, 0.43196067214012146, 27.814149856567383, 724.4756469726562, 115.0, 0.0, 2018.0], [-0.025816503950703062, 0.4309350252151489, 27.814149856567383, 724.4756469726562, 147.0, 0.0, 2019.0], [0.07555282113035905, 0.5224199891090393, 27.814149856567383, 724.4756469726562, 139.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-69.69370904697512,11.411929643286795]}"
1027,"[[0.06202391423722142, 0.5466287732124329, -12.456766128540039, 421.822021484375, 92.0, 0.0, 2003.0], [0.057712149440307225, 0.542949378490448, -12.456766128540039, 421.822021484375, 112.0, 0.0, 2004.0], [-0.039188192565237145, 0.4466831386089325, -12.456766128540039, 421.822021484375, 96.0, 0.0, 2005.0], [0.09783192260841284, 0.5843356251716614, -12.456766128540039, 421.822021484375, 89.0, 0.0, 2006.0], [-0.028380429148353925, 0.45875564217567444, -12.456766128540039, 421.822021484375, 89.0, 0.0, 2007.0], [-0.08144214876779471, 0.4063262939453125, -12.456766128540039, 421.822021484375, 105.0, 0.0, 2008.0], [-0.08160251448929834, 0.4068000316619873, -12.456766128540039, 421.822021484375, 125.0, 0.0, 2009.0], [-0.03472318643458744, 0.454311728477478, -12.456766128540039, 421.822021484375, 99.0, 0.0, 2010.0], [0.12258423385571604, 0.6122515201568604, -12.456766128540039, 421.822021484375, 120.0, 0.0, 2011.0], [-0.10723189817067352, 0.3830677568912506, -12.456766128540039, 421.822021484375, 111.0, 0.0, 2012.0], [0.0045879396927633875, 0.5005841255187988, -12.456766128540039, 421.822021484375, 132.0, 0.0, 2021.0], [-0.02589908696212362, 0.4707294702529907, -12.456766128540039, 421.822021484375, 126.0, 0.0, 2022.0], [-0.0447884922056232, 0.44614526629447937, -12.456766128540039, 421.822021484375, 124.0, 0.0, 2013.0], [-0.0828639948031219, 0.40870213508605957, -12.456766128540039, 421.822021484375, 133.0, 0.0, 2014.0], [0.06344082792245698, 0.5556393265724182, -12.456766128540039, 421.822021484375, 132.0, 0.0, 2015.0], [0.016174795740073633, 0.5090056657791138, -12.456766128540039, 421.822021484375, 103.0, 0.0, 2016.0], [0.027587446662094173, 0.5210524201393127, -12.456766128540039, 421.822021484375, 104.0, 0.0, 2017.0], [-0.08252026651816496, 0.4115770757198334, -12.456766128540039, 421.822021484375, 91.0, 0.0, 2018.0], [0.049686237148069246, 0.5444159507751465, -12.456766128540039, 421.822021484375, 95.0, 0.0, 2019.0], [0.10701074275786437, 0.6023728251457214, -12.456766128540039, 421.822021484375, 119.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[133.93015108022607,64.60594157708718]}"
